,season,home_xGoals,home_shots,home_deep,home_ppda,home_fouls,home_total_xAssists,home_total_key_passes,home_total_xGoalsChain,away_xGoals,away_shots,away_deep,away_ppda,away_fouls,away_total_xAssists,away_total_key_passes,away_total_xGoalsChain,away_total_yellow_cards,home_redCards_binary,away_redCards_binary,home_yellowCards_cat,away_yellowCards_cat,home_shotsOnTarget_cat,away_shotsOnTarget_cat,home_corners_cat,away_corners_cat,home_total_blocked_shots_cat,away_total_blocked_shots_cat,home_total_saved_shots_cat,away_total_saved_shots_cat,time_category,away_rolling_xchain,home_discipline_score_avg,away_discipline_score_avg,gameresult,split
9908,2019,0.996067,16.0,9.0,4.7778,8.0,0.5265039000660173,14.0,2.328114662319421,0.492299,8.0,6.0,10.2581,12.0,0.480729356408119,7.0,1.4053015699610112,3,False,False,0.0,3.0,7.0,5.0,11.0,6.0,5.0,3.0,3.0,2.0,0.0,2.1304968278855094,-20.06539769210501,-20.945450737190775,1,0.0
2677,2016,2.00977,19.0,8.0,6.7778,11.0,1.3756316043436523,11.0,2.0213062018156056,0.61738,8.0,2.0,6.2143,25.0,0.6173796933144328,8.0,0.9530794098973274,1,False,False,1.0,1.0,3.0,4.0,4.0,8.0,5.0,3.0,8.0,2.0,1.0,1.3531799741089345,-21.724558492385356,-22.5584386287742,1,0.0
9628,2019,1.96371,12.0,6.0,7.5185,15.0,1.170159356668592,8.0,3.7983164796605666,0.590538,14.0,6.0,7.2222,20.0,0.4349326379597184,12.0,1.2648803573101755,4,False,False,5.0,4.0,8.0,1.0,5.0,9.0,1.0,4.0,3.0,1.0,2.0,3.186022325977681,-17.88888226337694,-22.827578335317817,2,0.0
7040,2017,2.94988,18.0,8.0,8.9375,17.0,2.0651444513350725,14.0,12.799196284264307,0.299641,12.0,1.0,15.1053,9.0,0.24523456394672388,9.0,0.9654047638177883,1,False,False,1.0,1.0,11.0,5.0,7.0,1.0,2.0,6.0,3.0,4.0,1.0,7.7558444224297975,-15.091529190415187,-16.662648594861615,2,0.0
7983,2018,3.1019,18.0,6.0,5.2333,10.0,0.8307864069938662,11.0,4.808960758149622,0.672578,8.0,2.0,14.619,22.0,0.19704182818531982,6.0,0.3333455994725228,6,False,True,1.0,5.0,3.0,4.0,9.0,6.0,4.0,4.0,8.0,2.0,1.0,1.8596519697457556,-23.92864358729892,-26.42465391443097,2,0.0
3175,2016,2.90081,18.0,6.0,7.5,16.0,1.9902201406657685,12.0,3.1028975658118716,1.62551,15.0,9.0,5.2963,20.0,1.496263928711414,13.0,7.765162555500861,4,True,False,5.0,4.0,5.0,9.0,11.0,6.0,5.0,2.0,1.0,4.0,1.0,2.3474891561083493,-21.906456977012176,-25.1999832000112,0,0.0
7316,2018,0.222843,6.0,4.0,15.3889,10.0,0.1877761259675026,4.0,0.9619307629764087,1.09349,11.0,6.0,7.129,8.0,0.4802199341356764,8.0,3.2423396632075314,1,True,False,2.0,1.0,4.0,5.0,1.0,12.0,2.0,2.0,1.0,2.0,0.0,2.2227344758808623,-21.44504575949089,-23.499989318186675,2,0.0
5102,2014,1.46257,11.0,5.0,6.8974,15.0,0.7338261548429721,8.0,3.3111536800861376,0.301232,7.0,4.0,15.2632,14.0,0.2434655409306289,6.0,1.2011620290577414,2,False,False,4.0,2.0,6.0,1.0,5.0,8.0,4.0,2.0,2.0,1.0,1.0,2.9943396246060723,-16.666664141414522,-17.28787616850361,2,0.0
7385,2018,0.544268,13.0,3.0,7.85,8.0,0.4717436674982311,12.0,0.9609229844063519,1.11777,10.0,4.0,11.9412,10.0,1.0148164257407188,8.0,4.662920195609333,0,False,False,3.0,0.0,6.0,4.0,2.0,9.0,2.0,4.0,4.0,1.0,0.0,2.612276519834996,-21.126079207854342,-27.94736106648393,0,0.0
4255,2014,1.36387,20.0,9.0,6.2609,14.0,0.8454317655414344,16.0,2.043673172593118,1.95768,10.0,3.0,14.5789,15.0,1.9576812814921187,10.0,5.331475848332048,2,False,False,2.0,2.0,2.0,6.0,12.0,5.0,8.0,1.0,8.0,2.0,2.0,2.300215571001173,-16.615380355030677,-18.743584937542323,1,0.0
3479,2016,2.50542,16.0,5.0,9.7,7.0,1.8142323493957524,11.0,3.9913123454898636,0.202056,6.0,4.0,11.9091,12.0,0.1813090406358242,5.0,0.6459260471165175,1,False,False,1.0,1.0,10.0,5.0,6.0,9.0,1.0,0.0,3.0,3.0,0.0,1.3754812940955166,-22.611098549389695,-24.444430864205074,2,0.0
3173,2016,0.548735,13.0,0.0,9.3636,11.0,0.3119329698383806,7.0,0.9130571279674765,2.05324,14.0,9.0,9.5,13.0,1.842255711555477,11.0,9.581041820347314,2,False,False,0.0,2.0,4.0,9.0,6.0,11.0,1.0,4.0,2.0,5.0,1.0,2.249949021916836,-21.58437368277043,-25.076903786997086,0,0.0
10992,2020,0.930504,14.0,6.0,25.1538,9.0,0.747016882523895,10.0,5.420936373993756,3.32755,14.0,11.0,15.125,9.0,1.8900071270763916,10.0,3.7286011502146756,2,False,False,1.0,2.0,7.0,8.0,7.0,10.0,4.0,5.0,5.0,3.0,2.0,5.04731774944812,-18.010471817807616,-21.229504716474636,0,0.0
4205,2014,1.09645,14.0,6.0,10.3333,20.0,0.8720624353736636,11.0,3.2214877456426643,0.298579,10.0,3.0,12.0476,15.0,0.19873940665274858,7.0,1.0381713062524796,2,True,False,3.0,2.0,5.0,1.0,10.0,6.0,3.0,3.0,1.0,1.0,1.0,3.2993613043799987,-17.74999445312673,-19.749993828126925,2,0.0
12523,2020,0.902049,17.0,3.0,11.7826,15.0,0.779465030878782,14.0,2.5695191100239745,1.02749,15.0,2.0,7.7097,15.0,0.7432429604232316,10.0,2.7917911224067207,1,False,False,5.0,1.0,8.0,6.0,11.0,10.0,5.0,9.0,5.0,2.0,1.0,0.0,0.0,-15.999840001599983,1,0.0
114,2015,0.589567,16.0,2.0,13.5,11.0,0.49653301574289826,14.0,2.190696101635695,1.08814,13.0,6.0,18.125,12.0,0.954973479732871,10.0,2.7946196403354397,2,False,False,1.0,2.0,7.0,6.0,6.0,8.0,3.0,3.0,4.0,3.0,1.0,2.060097349435092,-22.809512947850976,-23.5237983220008,1,0.0
3454,2016,0.649902,16.0,2.0,15.9565,12.0,0.3588410336524251,11.0,1.4144076332449909,0.761851,5.0,2.0,18.7143,9.0,0.059932436794042504,2.0,1.4490266516804695,3,False,False,0.0,3.0,9.0,4.0,6.0,6.0,3.0,1.0,7.0,1.0,1.0,3.9313016038388016,-19.820894754576734,-21.333331301587496,0,0.0
2889,2016,2.73584,20.0,4.0,16.0667,8.0,1.0114628951996572,12.0,3.605269014835362,1.11726,12.0,6.0,7.3448,13.0,1.0246795527637003,10.0,3.0571655593812475,2,True,False,3.0,2.0,3.0,6.0,6.0,4.0,2.0,1.0,8.0,3.0,0.0,3.590693635493517,-20.818711456986286,-24.939653022443704,2,0.0
7571,2018,2.13291,10.0,6.0,9.8333,10.0,0.5810654871165748,6.0,1.4960590042173858,1.20286,10.0,3.0,6.2593,15.0,0.4170467313379045,8.0,1.5800963267683967,5,False,False,4.0,5.0,5.0,4.0,12.0,11.0,2.0,3.0,2.0,1.0,0.0,4.0893191546201715,-23.456992340468048,-21.428561224494654,1,0.0
10183,2019,0.670604,10.0,0.0,7.9259,12.0,0.3599174190312625,6.0,1.2346337661147126,2.63286,10.0,3.0,6.5143,16.0,1.1458815447986128,5.0,4.9802032820880395,3,False,False,4.0,3.0,5.0,7.0,5.0,7.0,2.0,3.0,2.0,1.0,2.0,3.6107529610395432,-19.912619425959278,-20.733943051931828,0,0.0
2780,2016,1.03287,14.0,4.0,9.7059,14.0,0.9934941474348304,11.0,2.682083059102296,1.18742,16.0,7.0,13.7778,7.0,0.9532195478677751,11.0,5.276985721662641,1,False,False,2.0,1.0,7.0,5.0,6.0,8.0,2.0,6.0,5.0,3.0,0.0,6.356580202281474,-21.296802340313892,-24.57142155102241,1,0.0
11006,2020,0.370624,13.0,5.0,12.5,10.0,0.2247051708400249,7.0,1.3111506048589938,1.37195,15.0,6.0,10.5909,16.0,1.1546627450734377,10.0,3.518226765096188,3,False,False,0.0,3.0,6.0,8.0,8.0,10.0,5.0,4.0,3.0,5.0,2.0,1.5471686793491246,-18.708080059810374,-21.313041624952902,1,0.0
3009,2016,1.45462,21.0,16.0,9.2667,8.0,1.166900765150786,17.0,3.6395313870161785,0.303399,6.0,6.0,13.5769,21.0,0.3033992387354374,6.0,1.141257632523776,3,False,False,2.0,3.0,7.0,1.0,3.0,6.0,8.0,1.0,4.0,0.0,0.0,9.391902248561381,-18.704690004673864,-22.797616333617103,1,0.0
3089,2016,1.47923,14.0,12.0,4.4222,17.0,1.0918212160468104,13.0,2.735114907845854,0.793259,5.0,3.0,13.0,16.0,0.7369566736742851,3.0,3.366730756126343,3,False,True,3.0,3.0,7.0,4.0,10.0,7.0,4.0,0.0,3.0,1.0,0.0,2.245110686682164,-20.94285115918538,-22.42856502040999,2,0.0
11389,2020,1.11324,4.0,0.0,21.2222,16.0,0.1008391790091992,2.0,1.426948681473732,2.07747,11.029794712037702,4.824997960349188,5.8824,4.0,1.3838509581983096,8.173527295979538,7.771630568429827,3,True,False,4.0,3.0,5.0,11.0,5.0,4.0,0.0,9.0,2.0,7.0,1.0,4.355310874432326,-18.18349284570381,-20.321836744616466,1,0.0
7563,2018,2.72871,21.0,18.0,7.0488,11.0,2.5684308931231543,16.0,2.7856486141681676,1.23555,8.0,4.0,13.0455,11.0,0.2029708847403525,5.0,1.5167538113892045,1,False,False,1.0,1.0,9.0,7.0,4.0,0.0,5.0,1.0,4.0,4.0,1.0,1.1066720867529516,-23.7329818211038,-22.777752469163925,2,0.0
3994,2014,3.14218,17.0,6.0,18.2,11.0,1.8450640179216855,15.0,11.026624497026198,0.228896,7.0,2.0,49.375,9.0,0.12043730914592729,5.0,0.2283021844923496,2,False,False,2.0,2.0,10.0,1.0,12.0,5.0,4.0,1.0,4.0,1.0,0.0,2.5449231080710897,-13.561401129578748,-14.456137814712664,2,0.0
2740,2016,0.720883,7.0,6.0,7.0769,10.0,0.6630092114210127,6.0,3.17316683754325,0.202159,6.0,2.0,6.5152,14.0,0.15392735973000532,5.0,0.2049154657870533,3,False,False,1.0,3.0,6.0,1.0,8.0,8.0,2.0,1.0,2.0,1.0,0.0,1.6024368705227974,-23.667242717964026,-24.557892151800825,2,0.0
10560,2019,1.05543,10.0,3.0,16.6111,11.0,0.1909694001078605,6.0,1.1840142123401167,3.57172,11.029794712037702,4.824997960349188,5.1364,13.0,1.5478024110198023,18.0,7.60344089567662,1,False,False,4.0,1.0,7.0,6.0,6.0,4.0,0.0,9.0,4.0,3.0,0.0,1.456907973624766,-17.38461271005958,-18.925370309646222,1,0.0
7542,2018,0.576336,10.0,12.0,4.3548,13.0,0.4320480749011042,7.0,1.6601828560233114,1.1272,5.0,6.0,25.5625,6.0,0.9587502777576451,3.0,1.6454244852066044,3,False,False,1.0,3.0,5.0,4.0,10.0,1.0,2.0,1.0,2.0,1.0,1.0,1.5516026368364686,-22.76065999850808,-22.142855165816503,1,0.0
9242,2019,2.3306,20.0,5.0,18.8824,10.0,0.5967437140643596,9.0,4.834854811429979,1.9213,16.0,10.0,7.8235,5.0,0.3817512989044193,9.0,2.454701811075212,0,False,False,2.0,0.0,11.0,5.0,8.0,7.0,7.0,6.0,7.0,2.0,0.0,6.543997069820762,-19.066663488889418,-21.838706155047394,2,0.0
11176,2020,0.99504,13.0,1.0,6.68,11.0,0.457504700869322,9.0,2.702570676803589,2.4339,9.0,7.0,16.3,6.0,2.401788175106047,8.0,9.286036655306804,2,False,False,1.0,2.0,7.0,7.0,7.0,8.0,3.0,1.0,4.0,1.0,1.0,3.3431942675262696,-16.542854779592172,-16.08450477683031,0,0.0
10150,2019,1.84639,13.0,8.0,13.0476,7.0,1.656424842774868,10.0,6.750913046300414,0.108241,4.0,6.0,17.4231,11.0,0.069599749520421,2.0,0.339836249127984,2,False,False,0.0,2.0,5.0,1.0,9.0,0.0,3.0,2.0,2.0,1.0,0.0,4.080748559162021,-19.36956100661717,-20.423072995562883,2,0.0
2763,2016,1.70225,20.0,3.0,11.0,9.0,1.188240852206945,15.0,2.470250997692347,0.808013,8.0,2.0,9.52,14.0,0.7972631584852933,7.0,1.702156164683401,2,False,False,1.0,2.0,9.0,6.0,10.0,5.0,8.0,3.0,4.0,2.0,2.0,2.7388307489454737,-23.885392225190536,-25.535705165819586,2,0.0
1066,2015,3.56394,26.0,12.0,8.7391,8.0,1.5356688722968108,16.0,6.31984825432301,0.228822,7.0,1.0,10.56,13.0,0.2200097218155861,6.0,0.7086753509938714,1,False,False,1.0,1.0,10.0,1.0,9.0,7.0,8.0,3.0,5.0,0.0,1.0,5.4798921670764695,-18.416857599312344,-20.549292880381284,2,0.0
9719,2019,3.38735,23.0,6.142375331245483,10.4091,6.0,0.9985788151419758,18.0,19.100639700889595,1.21881,11.0,2.0,24.4706,10.0,0.9452694226056342,7.0,3.895990934222936,0,False,False,2.0,0.0,11.0,7.0,11.0,6.0,7.0,1.0,6.0,7.0,1.0,0.0,-19.1583282366078,-7.9999200007999915,2,0.0
3344,2016,1.35316,12.0,5.0,6.2273,20.0,1.24291274882853,8.0,3.8813401870429516,0.871554,12.0,6.0,7.8293,20.0,0.6823393926024439,7.0,2.7649840265512458,3,False,False,2.0,3.0,6.0,6.0,7.0,1.0,3.0,1.0,3.0,3.0,0.0,1.3337224874645477,-22.996628890209166,-24.935479849116152,1,0.0
4634,2014,2.21905,10.0,4.0,8.3103,15.0,1.5485747046768665,8.0,5.153984755277637,0.769829,17.0,9.0,7.4286,22.0,0.5050577484071258,12.0,1.8332991041243072,2,False,False,2.0,2.0,5.0,8.0,1.0,11.0,1.0,3.0,1.0,6.0,0.0,1.0786826480180032,-16.294869705785935,-18.025638714661703,2,0.0
590,2015,1.55674,9.0,3.0,2.9286,22.0,0.42557661235332445,2.0,0.578339740633965,2.43427,14.0,5.0,3.6071,18.0,0.5959625011309985,7.0,1.7325948616489761,4,False,False,5.0,4.0,5.0,7.0,8.0,8.0,3.0,4.0,1.0,3.0,1.0,3.6983046963810935,-22.87293033770877,-23.472969800950025,1,0.0
4999,2014,1.12491,10.0,3.0,3.8261,21.0,0.604526471346617,6.0,2.5457058940082797,1.64662,16.0,3.0,8.3889,10.0,0.4196110414341094,10.0,0.9057202022522676,3,False,False,2.0,3.0,6.0,5.0,8.0,9.0,3.0,5.0,2.0,2.0,0.0,1.3623114479705687,-15.781815312397216,-18.381814839670028,2,0.0
12389,2020,0.118724,4.0,1.0,11.8519,13.0,0.052249092608690303,3.0,0.17440359108150008,1.55004,13.0,1.0,7.7353,11.0,0.6674520978704099,9.0,4.60711331292987,3,False,False,5.0,3.0,1.0,6.0,6.0,12.0,0.0,3.0,1.0,3.0,1.0,1.027074579522014,-17.541659357641933,-15.959993616002555,0,0.0
4345,2014,1.59355,20.0,12.0,6.6774,8.0,1.3613985422998673,16.0,4.481547534465792,0.1661,6.0,1.0,19.55,10.0,0.1515282243490218,5.0,0.4115271177142857,1,False,False,2.0,1.0,7.0,1.0,9.0,1.0,6.0,2.0,3.0,1.0,0.0,2.0070921234786505,-16.16486192420712,-17.648853614591328,2,0.0
4604,2014,2.64367,25.0,11.0,6.1935,13.0,1.8046677000820632,21.0,5.463642187416554,0.942884,10.0,3.0,13.4,5.0,0.8968413472175609,8.0,3.4378570970147853,2,False,False,1.0,2.0,3.0,6.0,12.0,5.0,3.0,0.0,8.0,3.0,0.0,2.763609135337174,-14.20929902109325,-18.139530665225426,2,0.0
9776,2019,1.15002,19.0,4.0,5.1389,18.0,0.9415289536118511,16.0,4.865224558860063,0.156144,3.0,1.0,9.3158,14.0,0.0922618983313441,2.0,0.31409993767738353,5,True,False,5.0,5.0,8.0,4.0,12.0,1.0,4.0,0.0,7.0,2.0,1.0,3.5983004461973906,-17.699071141703072,-20.313041711909417,1,0.0
11734,2020,0.615287,5.0,6.0,11.4643,13.0,0.5308645889163013,4.0,1.521184012293817,0.695278,15.0,5.0,10.0645,17.0,0.6024855058640244,13.0,2.5111952014267427,4,False,False,2.0,4.0,5.0,5.0,5.0,7.0,0.0,6.0,3.0,3.0,0.0,6.513993619382383,-18.139721594247426,-20.294115259515852,2,0.0
2277,2016,2.16407,17.0,10.0,17.9333,7.0,1.9458806086331584,11.0,3.9497285969555374,1.10058,14.0,4.0,7.875,14.0,1.070232504978776,12.0,3.680414810776711,0,False,False,2.0,0.0,6.0,8.0,9.0,7.0,5.0,4.0,2.0,5.0,1.0,4.076944600604471,-18.249977187528515,-25.624967968790042,2,0.0
9193,2019,2.31957,13.0,8.0,11.25,7.0,2.208395924419164,12.0,5.770831540226927,1.29546,17.0,4.824997960349188,13.1,8.0,1.066843323409557,14.0,4.3623971939086905,1,False,False,3.0,1.0,7.0,8.0,9.0,9.0,4.0,7.0,3.0,4.0,0.0,9.281249716877937,-15.702701288044928,-18.24778599577115,1,0.0
9453,2019,2.63259,19.0,15.0,9.0,13.0,1.6030592266470187,14.0,8.585336387157446,1.52161,7.0,1.0,22.9333,12.0,0.42838267236947997,3.0,1.1863568797707553,1,False,False,0.0,1.0,2.0,5.0,11.0,6.0,5.0,2.0,5.0,1.0,0.0,2.5112251479178673,-19.539798401384026,-23.41666016203884,2,0.0
1911,2015,3.25698,13.48485575001998,14.0,10.2917,9.0,1.923237252980469,21.0,9.077152878046034,1.50976,13.0,5.0,20.1111,11.0,0.695442520081996,9.0,2.3214364517480126,0,False,False,0.0,0.0,2.0,8.0,2.0,8.0,5.0,3.0,6.0,5.0,1.0,1.214975026622414,-22.633325788891405,-23.633325455558182,2,0.0
1271,2016,0.82866,12.0,2.0,5.3235,15.0,0.7806023713201288,10.0,2.971891043707729,1.54386,11.0,3.0,9.3333,16.0,0.7988686300814148,7.0,3.9672845248132913,2,False,True,1.0,2.0,7.0,8.0,5.0,10.0,3.0,1.0,4.0,3.0,0.0,1.072373647801578,-25.910432037242714,-26.333304074106586,0,0.0
6758,2017,1.79316,21.0,8.0,5.55,6.0,1.1871883440762758,14.0,3.629601909779012,1.02455,10.0,5.0,8.5556,15.0,0.9585007652640345,9.0,2.9492034781724215,4,False,False,0.0,4.0,8.0,8.0,12.0,6.0,9.0,2.0,5.0,3.0,1.0,2.8837650556117307,-17.310077535044684,-19.59550341623557,0,0.0
2053,2015,3.25503,17.0,6.0,13.4231,10.0,2.6529497969895632,14.0,6.818742938339706,1.19478,15.0,4.0,10.4615,12.0,1.069674383848905,12.0,5.3615494333207625,0,False,False,2.0,0.0,10.0,9.0,8.0,10.0,2.0,2.0,5.0,6.0,1.0,6.936828404851255,-21.381663390420464,-21.662334849047422,2,0.0
6506,2017,2.46092,18.0,8.0,13.3,14.0,2.4419346675276756,17.0,7.700584284961218,0.513503,10.0,4.0,10.68,13.0,0.48242843244224737,8.0,1.7987037459388375,3,False,False,2.0,3.0,10.0,5.0,11.0,7.0,3.0,1.0,6.0,3.0,0.0,0.0,-25.33324888917037,-30.99989666701111,2,0.0
6604,2017,3.50895,12.0,6.0,12.2857,18.0,2.4614168182015423,10.0,9.759579211473458,1.95835,18.0,4.824997960349188,7.0,12.0,0.7299182377755649,14.0,2.9529061205685148,7,False,False,5.0,5.0,9.0,9.0,6.0,11.0,1.0,9.0,2.0,4.0,1.0,2.312427837774158,-23.25561917573814,-24.18987035571261,2,0.0
1360,2015,0.393118,11.0,3.0,5.5625,20.0,0.1656126799061894,7.0,0.6468044966459277,2.65392,8.0,3.0,7.2917,18.0,1.636755794286728,6.0,6.9598030894994825,4,False,False,5.0,4.0,1.0,7.0,7.0,6.0,5.0,1.0,1.0,2.0,1.0,6.370776835829021,-17.113819746843923,-18.585364342653303,0,0.0
3190,2016,1.48412,11.0,8.0,11.3704,12.597073719752391,0.7600088454782965,9.0,2.6171040255576368,2.79502,11.029794712037702,8.0,4.4737,14.0,1.856049230322242,8.173527295979538,5.80446217209101,3,False,True,5.0,3.0,7.0,10.0,5.0,12.0,3.0,5.0,3.0,7.0,0.0,0.0,-15.499922500387498,-28.499857500712494,2,0.0
2534,2016,0.679532,11.0,2.0,7.8065,21.0,0.47816471382975567,6.0,1.5440572611987589,0.296192,9.0,3.0,6.1786,16.0,0.21342290751636042,7.0,0.483093649148941,3,False,False,5.0,3.0,6.0,5.0,5.0,7.0,4.0,3.0,4.0,3.0,1.0,3.461848304606972,-21.599883296935996,-25.51922586168733,1,0.0
5442,2014,1.01756,15.0,2.0,11.2308,15.0,0.6226100716739895,7.0,1.9445653986185785,0.750184,7.0,3.0,10.2,21.0,0.5574273057281971,5.0,3.0087732560932636,2,False,False,2.0,2.0,5.0,5.0,8.0,1.0,6.0,1.0,3.0,2.0,1.0,1.3432912206277252,-16.799966400067202,-17.599964800070403,0,0.0
5680,2017,0.049118,3.0,1.0,5.5455,14.0,0.036287064664065796,2.0,0.1249428167939184,1.20923,11.0,4.0,7.9615,14.0,1.0796185471117496,9.0,3.4392183013260356,1,False,False,2.0,1.0,1.0,6.0,8.0,7.0,0.0,2.0,1.0,4.0,0.0,4.29707971122116,-22.448387886693403,-21.82105033462628,1,0.0
7556,2018,2.30998,22.0,6.0,9.8696,7.0,1.8132852017879493,16.0,3.6672351695597176,0.435263,9.0,3.0,15.0,9.0,0.4231650773435827,8.0,1.4955561701208349,3,False,False,1.0,3.0,8.0,5.0,4.0,1.0,8.0,4.0,5.0,2.0,1.0,3.355752142146231,-20.76166878833047,-23.404252829334805,1,0.0
11748,2020,1.70506,14.0,9.0,10.1875,7.0,1.2361969966441406,9.0,7.045555651187899,0.813971,9.0,5.0,17.6316,12.0,0.7644222434610133,7.0,2.83556199632585,2,False,True,1.0,4.0,8.0,7.0,5.0,1.0,1.0,2.0,5.0,4.0,0.0,3.923620500415563,-17.48888500247,-19.13043062381943,1,0.0
10747,2019,1.64791,12.0,1.0,7.3333,13.0,0.7579155266284947,8.0,1.6389315724372862,0.51901,10.0,3.0,15.0,13.0,0.3284984035417433,6.0,1.3556867297738788,2,False,True,5.0,2.0,6.0,6.0,10.0,1.0,1.0,3.0,2.0,3.0,1.0,1.8711228057742122,-18.499953750115626,-24.2999757000243,2,0.0
499,2015,1.29105,12.0,3.0,10.2273,11.0,0.8201824929565192,8.0,5.869267666712406,0.262969,9.0,3.0,13.375,16.0,0.1296584401279688,5.0,0.6765159964561464,3,False,True,1.0,3.0,6.0,4.0,5.0,8.0,3.0,3.0,2.0,2.0,1.0,2.6135138723999254,-17.42856866213196,-19.42856834467169,2,0.0
11793,2020,2.12823,15.0,3.0,12.28,13.0,1.256897980347276,11.0,2.868560973554848,2.28754,16.0,8.0,8.0286,22.0,2.2216365728527316,14.0,4.986387090757491,3,True,False,1.0,3.0,7.0,7.0,6.0,6.0,2.0,3.0,4.0,3.0,0.0,1.757892743870616,-12.999967500081251,-11.999976000048001,0,0.0
7486,2018,1.79848,16.0,9.0,6.9583,9.0,0.8679884485900407,11.0,5.282916668802501,1.40594,10.0,5.0,14.5217,13.0,1.360874731093645,8.0,2.6523237675428395,1,False,False,1.0,1.0,2.0,4.0,8.0,6.0,4.0,1.0,7.0,1.0,0.0,11.379644051939252,-17.896548638526095,-18.034479649227645,2,0.0
76,2015,0.520175,10.0,5.0,8.7273,14.0,0.3024024516344073,7.0,1.3001966867595924,1.58246,13.0,5.0,14.2,14.0,1.4412679634988304,9.0,3.8419527858495726,5,False,False,2.0,5.0,5.0,7.0,7.0,9.0,3.0,4.0,2.0,2.0,1.0,1.9008092937991024,-20.133297383756076,-18.02298643413949,0,0.0
5090,2014,0.241504,6.0,2.0,12.3704,14.0,0.1603833399713044,4.0,0.3852781765162943,0.786352,10.0,9.0,6.1212,17.0,0.6066068038344383,7.0,3.36299856007099,4,False,False,1.0,4.0,1.0,6.0,1.0,9.0,2.0,3.0,0.0,3.0,1.0,2.496905352734029,-15.083320763899364,-17.166652361123035,1,0.0
878,2016,0.636904,13.0,2.0,7.0313,16.0,0.5363117437809707,10.0,1.4972218126058574,0.521587,6.0,4.0,10.5833,20.0,0.5215867757797241,6.0,2.8453616276383378,1,False,True,1.0,1.0,6.0,4.0,8.0,0.0,3.0,2.0,2.0,1.0,1.0,4.198704501241446,-19.590136779785656,-21.931370398885253,2,0.0
5712,2017,2.5505,21.0,6.142375331245483,3.8947,5.0,1.6279232874512666,17.0,7.476968735456465,0.992018,6.0,1.0,16.5238,10.0,0.850796818733216,3.0,2.631950479000807,1,False,False,0.0,1.0,11.0,6.0,4.0,0.0,2.0,1.0,7.0,3.0,0.0,3.507354070618748,-19.332492534877435,-19.530118128901428,2,0.0
10857,2020,3.07214,10.0,2.0,7.1714,17.0,1.576450556516651,5.0,4.925972700119017,0.326826,7.0,4.0,17.4,10.0,0.2970958985388275,5.0,1.0770299192517987,2,False,False,3.0,2.0,9.0,1.0,9.0,1.0,1.0,3.0,4.0,0.0,2.0,2.9677856344729667,-18.653561856450334,-21.401573117986366,2,0.0
9838,2019,1.37071,14.0,11.0,16.3125,10.0,0.5299782827496526,9.0,1.651787332259119,0.206917,8.0,6.0,12.0625,12.0,0.1914140693843361,7.0,0.5433206427842382,1,False,False,2.0,1.0,6.0,5.0,11.0,6.0,2.0,1.0,5.0,3.0,1.0,3.071522423438728,-17.7470510509997,-23.319990672003733,1,0.0
6890,2017,1.89902,16.0,7.0,7.8929,18.0,1.3278848305344586,11.0,2.5336971655488028,0.18377,7.0,1.0,18.6667,16.0,0.1459947424009441,5.0,0.4777677590027455,2,False,False,0.0,2.0,8.0,4.0,11.0,8.0,2.0,3.0,3.0,2.0,1.0,1.151063234359026,-20.647046678207836,-20.764693667827256,2,0.0
7321,2018,1.63672,6.0,2.0,11.0278,16.0,0.8155231066048149,4.0,3.8283387199044228,1.56579,9.0,5.0,9.3571,13.0,0.2888847817666824,4.0,0.4835993461310853,1,False,False,1.0,1.0,5.0,5.0,6.0,8.0,0.0,2.0,0.0,1.0,1.0,2.593874782882631,-22.02028207580606,-25.12819868507726,2,0.0
2143,2015,0.500598,13.0,6.0,11.72,13.0,0.4525762330740687,11.0,1.7067969292402276,1.18283,14.0,5.0,10.4412,14.0,1.0408669617027038,12.0,3.8402263578027487,2,False,False,1.0,2.0,5.0,7.0,8.0,9.0,1.0,4.0,3.0,4.0,1.0,3.1299784313887375,-22.971727576499724,-22.764703204152564,0,0.0
8428,2018,1.42265,14.0,6.0,3.5172,15.0,0.6746834069490442,10.0,2.6344864591956134,0.563093,6.0,4.0,6.3793,16.0,0.440924806520343,3.0,1.967370389029384,3,False,False,2.0,3.0,8.0,4.0,12.0,5.0,4.0,0.0,5.0,0.0,0.0,2.6423708587884898,-24.799861350929348,-23.0909038429764,0,0.0
7914,2018,2.21399,16.0,3.0,5.3548,21.0,2.1099396534264097,12.0,4.061849411576989,0.407584,9.0,0.0,13.1,11.0,0.37970738485455513,7.0,1.2698345556855208,1,True,False,5.0,1.0,5.0,5.0,1.0,7.0,2.0,3.0,1.0,2.0,0.0,1.7054452463984482,-20.732698785388767,-23.145452441322504,2,0.0
11270,2020,1.52229,14.0,4.0,7.1667,14.0,1.4544457588344815,10.0,5.206433836370707,1.52172,15.0,3.0,10.0,20.0,0.3513523209840061,10.0,2.908640451729299,2,False,False,1.0,2.0,6.0,9.0,7.0,7.0,5.0,3.0,1.0,6.0,0.0,1.394374262541533,-20.821421135206737,-20.78570686224755,2,0.0
1001,2015,1.41369,11.0,6.0,12.75,11.0,1.3877165969461192,10.0,4.713308304548266,2.23038,14.0,2.0,9.4286,14.0,1.1426281668245792,9.0,5.382458049803971,1,False,False,2.0,1.0,4.0,8.0,10.0,6.0,4.0,3.0,1.0,5.0,0.0,1.0227392917498945,-20.02903406235294,-18.59999661818243,1,0.0
